dataset,model,stochastic,seed,scenario,k_mad,threshold,residual_median,residual_mad,n_eval,prediction_file,TP,FP,TN,FN,n_reference_anomalies,n_detected,Precision,Recall,F1,Specificity,FalsePositiveRate,BalancedAccuracy,metric_status
cholera,NFGA-Core,True,22,proxy_robust_z,3.5,795.5579964812515,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_22_proxy_robust_z.csv,0,14,70,0,0,14,,,,0.8333333333333334,0.16666666666666666,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,22,proxy_robust_z,4.0,825.5878305889212,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_22_proxy_robust_z.csv,0,9,75,0,0,9,,,,0.8928571428571429,0.10714285714285714,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,22,proxy_robust_z,4.5,855.617664696591,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_22_proxy_robust_z.csv,0,8,76,0,0,8,,,,0.9047619047619048,0.09523809523809523,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,22,proxy_robust_z,5.0,885.6474988042605,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_22_proxy_robust_z.csv,0,6,78,0,0,6,,,,0.9285714285714286,0.07142857142857142,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,33,proxy_robust_z,2.0,705.4684941582425,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_33_proxy_robust_z.csv,0,33,51,0,0,33,,,,0.6071428571428571,0.39285714285714285,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,33,proxy_robust_z,2.5,735.4983282659122,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_33_proxy_robust_z.csv,0,30,54,0,0,30,,,,0.6428571428571429,0.35714285714285715,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,33,proxy_robust_z,3.0,765.5281623735818,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_33_proxy_robust_z.csv,0,24,60,0,0,24,,,,0.7142857142857143,0.2857142857142857,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,33,proxy_robust_z,3.5,795.5579964812515,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_33_proxy_robust_z.csv,0,14,70,0,0,14,,,,0.8333333333333334,0.16666666666666666,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,33,proxy_robust_z,4.0,825.5878305889212,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_33_proxy_robust_z.csv,0,11,73,0,0,11,,,,0.8690476190476191,0.13095238095238096,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,33,proxy_robust_z,4.5,855.617664696591,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_33_proxy_robust_z.csv,0,8,76,0,0,8,,,,0.9047619047619048,0.09523809523809523,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,33,proxy_robust_z,5.0,885.6474988042605,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_33_proxy_robust_z.csv,0,6,78,0,0,6,,,,0.9285714285714286,0.07142857142857142,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,44,proxy_robust_z,2.0,705.4684941582425,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_44_proxy_robust_z.csv,0,3,81,0,0,3,,,,0.9642857142857143,0.03571428571428571,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,44,proxy_robust_z,2.5,735.4983282659122,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_44_proxy_robust_z.csv,0,3,81,0,0,3,,,,0.9642857142857143,0.03571428571428571,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,44,proxy_robust_z,3.0,765.5281623735818,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_44_proxy_robust_z.csv,0,3,81,0,0,3,,,,0.9642857142857143,0.03571428571428571,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,44,proxy_robust_z,3.5,795.5579964812515,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_44_proxy_robust_z.csv,0,2,82,0,0,2,,,,0.9761904761904762,0.023809523809523808,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,44,proxy_robust_z,4.0,825.5878305889212,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_44_proxy_robust_z.csv,0,2,82,0,0,2,,,,0.9761904761904762,0.023809523809523808,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,44,proxy_robust_z,4.5,855.617664696591,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_44_proxy_robust_z.csv,0,2,82,0,0,2,,,,0.9761904761904762,0.023809523809523808,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,44,proxy_robust_z,5.0,885.6474988042605,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_44_proxy_robust_z.csv,0,2,82,0,0,2,,,,0.9761904761904762,0.023809523809523808,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,55,proxy_robust_z,2.0,705.4684941582425,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_55_proxy_robust_z.csv,0,2,82,0,0,2,,,,0.9761904761904762,0.023809523809523808,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,55,proxy_robust_z,2.5,735.4983282659122,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_55_proxy_robust_z.csv,0,2,82,0,0,2,,,,0.9761904761904762,0.023809523809523808,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,55,proxy_robust_z,3.0,765.5281623735818,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_55_proxy_robust_z.csv,0,0,84,0,0,0,,,,1.0,0.0,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,55,proxy_robust_z,3.5,795.5579964812515,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_55_proxy_robust_z.csv,0,0,84,0,0,0,,,,1.0,0.0,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,55,proxy_robust_z,4.0,825.5878305889212,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_55_proxy_robust_z.csv,0,0,84,0,0,0,,,,1.0,0.0,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,55,proxy_robust_z,4.5,855.617664696591,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_55_proxy_robust_z.csv,0,0,84,0,0,0,,,,1.0,0.0,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,55,proxy_robust_z,5.0,885.6474988042605,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_55_proxy_robust_z.csv,0,0,84,0,0,0,,,,1.0,0.0,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,66,proxy_robust_z,2.0,705.4684941582425,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_66_proxy_robust_z.csv,0,3,81,0,0,3,,,,0.9642857142857143,0.03571428571428571,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,66,proxy_robust_z,2.5,735.4983282659122,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_66_proxy_robust_z.csv,0,3,81,0,0,3,,,,0.9642857142857143,0.03571428571428571,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,66,proxy_robust_z,3.0,765.5281623735818,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_66_proxy_robust_z.csv,0,3,81,0,0,3,,,,0.9642857142857143,0.03571428571428571,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,66,proxy_robust_z,3.5,795.5579964812515,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_66_proxy_robust_z.csv,0,3,81,0,0,3,,,,0.9642857142857143,0.03571428571428571,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,66,proxy_robust_z,4.0,825.5878305889212,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_66_proxy_robust_z.csv,0,2,82,0,0,2,,,,0.9761904761904762,0.023809523809523808,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,66,proxy_robust_z,4.5,855.617664696591,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_66_proxy_robust_z.csv,0,2,82,0,0,2,,,,0.9761904761904762,0.023809523809523808,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,66,proxy_robust_z,5.0,885.6474988042605,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_66_proxy_robust_z.csv,0,2,82,0,0,2,,,,0.9761904761904762,0.023809523809523808,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,77,proxy_robust_z,2.0,705.4684941582425,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_77_proxy_robust_z.csv,0,3,81,0,0,3,,,,0.9642857142857143,0.03571428571428571,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,77,proxy_robust_z,2.5,735.4983282659122,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_77_proxy_robust_z.csv,0,2,82,0,0,2,,,,0.9761904761904762,0.023809523809523808,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,77,proxy_robust_z,3.0,765.5281623735818,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_77_proxy_robust_z.csv,0,2,82,0,0,2,,,,0.9761904761904762,0.023809523809523808,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,77,proxy_robust_z,3.5,795.5579964812515,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_77_proxy_robust_z.csv,0,2,82,0,0,2,,,,0.9761904761904762,0.023809523809523808,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,77,proxy_robust_z,4.0,825.5878305889212,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_77_proxy_robust_z.csv,0,1,83,0,0,1,,,,0.9880952380952381,0.011904761904761904,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,77,proxy_robust_z,4.5,855.617664696591,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_77_proxy_robust_z.csv,0,0,84,0,0,0,,,,1.0,0.0,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,77,proxy_robust_z,5.0,885.6474988042605,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_77_proxy_robust_z.csv,0,0,84,0,0,0,,,,1.0,0.0,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,88,proxy_robust_z,2.0,705.4684941582425,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_88_proxy_robust_z.csv,0,40,44,0,0,40,,,,0.5238095238095238,0.47619047619047616,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,88,proxy_robust_z,2.5,735.4983282659122,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_88_proxy_robust_z.csv,0,40,44,0,0,40,,,,0.5238095238095238,0.47619047619047616,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,88,proxy_robust_z,3.0,765.5281623735818,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_88_proxy_robust_z.csv,0,40,44,0,0,40,,,,0.5238095238095238,0.47619047619047616,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,88,proxy_robust_z,3.5,795.5579964812515,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_88_proxy_robust_z.csv,0,36,48,0,0,36,,,,0.5714285714285714,0.42857142857142855,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,88,proxy_robust_z,4.0,825.5878305889212,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_88_proxy_robust_z.csv,0,35,49,0,0,35,,,,0.5833333333333334,0.4166666666666667,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,88,proxy_robust_z,4.5,855.617664696591,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_88_proxy_robust_z.csv,0,31,53,0,0,31,,,,0.6309523809523809,0.36904761904761907,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,88,proxy_robust_z,5.0,885.6474988042605,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_88_proxy_robust_z.csv,0,29,55,0,0,29,,,,0.6547619047619048,0.34523809523809523,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,99,proxy_robust_z,2.0,705.4684941582425,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_99_proxy_robust_z.csv,0,39,45,0,0,39,,,,0.5357142857142857,0.4642857142857143,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,99,proxy_robust_z,2.5,735.4983282659122,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_99_proxy_robust_z.csv,0,31,53,0,0,31,,,,0.6309523809523809,0.36904761904761907,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,99,proxy_robust_z,3.0,765.5281623735818,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_99_proxy_robust_z.csv,0,23,61,0,0,23,,,,0.7261904761904762,0.27380952380952384,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,99,proxy_robust_z,3.5,795.5579964812515,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_99_proxy_robust_z.csv,0,2,82,0,0,2,,,,0.9761904761904762,0.023809523809523808,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,99,proxy_robust_z,4.0,825.5878305889212,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_99_proxy_robust_z.csv,0,0,84,0,0,0,,,,1.0,0.0,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,99,proxy_robust_z,4.5,855.617664696591,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_99_proxy_robust_z.csv,0,0,84,0,0,0,,,,1.0,0.0,,not_applicable_no_positive_reference
cholera,NFGA-Core,True,99,proxy_robust_z,5.0,885.6474988042605,585.3491577275637,40.50969122847658,84,results/stage6_nfga/predictions/cholera_nfga-core_seed_99_proxy_robust_z.csv,0,0,84,0,0,0,,,,1.0,0.0,,not_applicable_no_positive_reference
cholera,NFGA-LINEAR,True,110,injected_5pct,2.0,348.7255867548215,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_110_injected_5pct.csv,4,5,75,0,4,9,0.4444444444444444,1.0,0.6153846153846154,0.9375,0.0625,0.96875,applicable
cholera,NFGA-LINEAR,True,110,injected_5pct,2.5,372.4316056093643,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_110_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,110,injected_5pct,3.0,396.13762446390706,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_110_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,110,injected_5pct,3.5,419.84364331844984,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_110_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,110,injected_5pct,4.0,443.5496621729926,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_110_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,110,injected_5pct,4.5,467.2556810275354,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_110_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,110,injected_5pct,5.0,490.96169988207816,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_110_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,11,injected_5pct,2.0,348.7255867548215,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_11_injected_5pct.csv,4,6,74,0,4,10,0.4,1.0,0.5714285714285714,0.925,0.075,0.9625,applicable
cholera,NFGA-LINEAR,True,11,injected_5pct,2.5,372.4316056093643,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_11_injected_5pct.csv,4,6,74,0,4,10,0.4,1.0,0.5714285714285714,0.925,0.075,0.9625,applicable
cholera,NFGA-LINEAR,True,11,injected_5pct,3.0,396.13762446390706,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_11_injected_5pct.csv,4,6,74,0,4,10,0.4,1.0,0.5714285714285714,0.925,0.075,0.9625,applicable
cholera,NFGA-LINEAR,True,11,injected_5pct,3.5,419.84364331844984,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_11_injected_5pct.csv,4,6,74,0,4,10,0.4,1.0,0.5714285714285714,0.925,0.075,0.9625,applicable
cholera,NFGA-LINEAR,True,11,injected_5pct,4.0,443.5496621729926,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_11_injected_5pct.csv,4,6,74,0,4,10,0.4,1.0,0.5714285714285714,0.925,0.075,0.9625,applicable
cholera,NFGA-LINEAR,True,11,injected_5pct,4.5,467.2556810275354,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_11_injected_5pct.csv,4,5,75,0,4,9,0.4444444444444444,1.0,0.6153846153846154,0.9375,0.0625,0.96875,applicable
cholera,NFGA-LINEAR,True,11,injected_5pct,5.0,490.96169988207816,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_11_injected_5pct.csv,4,5,75,0,4,9,0.4444444444444444,1.0,0.6153846153846154,0.9375,0.0625,0.96875,applicable
cholera,NFGA-LINEAR,True,22,injected_5pct,2.0,348.7255867548215,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_22_injected_5pct.csv,4,6,74,0,4,10,0.4,1.0,0.5714285714285714,0.925,0.075,0.9625,applicable
cholera,NFGA-LINEAR,True,22,injected_5pct,2.5,372.4316056093643,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_22_injected_5pct.csv,4,6,74,0,4,10,0.4,1.0,0.5714285714285714,0.925,0.075,0.9625,applicable
cholera,NFGA-LINEAR,True,22,injected_5pct,3.0,396.13762446390706,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_22_injected_5pct.csv,4,6,74,0,4,10,0.4,1.0,0.5714285714285714,0.925,0.075,0.9625,applicable
cholera,NFGA-LINEAR,True,22,injected_5pct,3.5,419.84364331844984,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_22_injected_5pct.csv,4,5,75,0,4,9,0.4444444444444444,1.0,0.6153846153846154,0.9375,0.0625,0.96875,applicable
cholera,NFGA-LINEAR,True,22,injected_5pct,4.0,443.5496621729926,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_22_injected_5pct.csv,4,5,75,0,4,9,0.4444444444444444,1.0,0.6153846153846154,0.9375,0.0625,0.96875,applicable
cholera,NFGA-LINEAR,True,22,injected_5pct,4.5,467.2556810275354,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_22_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,22,injected_5pct,5.0,490.96169988207816,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_22_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,33,injected_5pct,2.0,348.7255867548215,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_33_injected_5pct.csv,4,6,74,0,4,10,0.4,1.0,0.5714285714285714,0.925,0.075,0.9625,applicable
cholera,NFGA-LINEAR,True,33,injected_5pct,2.5,372.4316056093643,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_33_injected_5pct.csv,4,6,74,0,4,10,0.4,1.0,0.5714285714285714,0.925,0.075,0.9625,applicable
cholera,NFGA-LINEAR,True,33,injected_5pct,3.0,396.13762446390706,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_33_injected_5pct.csv,4,6,74,0,4,10,0.4,1.0,0.5714285714285714,0.925,0.075,0.9625,applicable
cholera,NFGA-LINEAR,True,33,injected_5pct,3.5,419.84364331844984,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_33_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,33,injected_5pct,4.0,443.5496621729926,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_33_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,33,injected_5pct,4.5,467.2556810275354,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_33_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,33,injected_5pct,5.0,490.96169988207816,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_33_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,44,injected_5pct,2.0,348.7255867548215,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_44_injected_5pct.csv,4,5,75,0,4,9,0.4444444444444444,1.0,0.6153846153846154,0.9375,0.0625,0.96875,applicable
cholera,NFGA-LINEAR,True,44,injected_5pct,2.5,372.4316056093643,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_44_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,44,injected_5pct,3.0,396.13762446390706,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_44_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,44,injected_5pct,3.5,419.84364331844984,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_44_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,44,injected_5pct,4.0,443.5496621729926,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_44_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,44,injected_5pct,4.5,467.2556810275354,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_44_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,44,injected_5pct,5.0,490.96169988207816,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_44_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,55,injected_5pct,2.0,348.7255867548215,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_55_injected_5pct.csv,4,5,75,0,4,9,0.4444444444444444,1.0,0.6153846153846154,0.9375,0.0625,0.96875,applicable
cholera,NFGA-LINEAR,True,55,injected_5pct,2.5,372.4316056093643,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_55_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,55,injected_5pct,3.0,396.13762446390706,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_55_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,55,injected_5pct,3.5,419.84364331844984,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_55_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,55,injected_5pct,4.0,443.5496621729926,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_55_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,55,injected_5pct,4.5,467.2556810275354,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_55_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,55,injected_5pct,5.0,490.96169988207816,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_55_injected_5pct.csv,4,4,76,0,4,8,0.5,1.0,0.6666666666666666,0.95,0.05,0.975,applicable
cholera,NFGA-LINEAR,True,66,injected_5pct,2.0,348.7255867548215,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_66_injected_5pct.csv,4,6,74,0,4,10,0.4,1.0,0.5714285714285714,0.925,0.075,0.9625,applicable
cholera,NFGA-LINEAR,True,66,injected_5pct,2.5,372.4316056093643,253.90151133665037,31.97898132273409,84,results/stage6_nfga/predictions/cholera_nfga-linear_seed_66_injected_5pct.csv,4,5,75,0,4,9,0.4444444444444444,1.0,0.6153846153846154,0.9375,0.0625,0.96875,applicable
